region_type,region,year,week,total_specimens,total_a,total_b,percent_positive,percent_a,percent_b,wk_date,a_2009_h1n1,a_h1,a_h3,a_subtyping_not_performed,a_unable_to_subtype,b,h3n2v,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season,regionnew,baseline,season_week_date,season_week_label,rili_minus,avg_rili_minus1,sd_rili_minus1,max_rili_minus,avg_rili_minus,sd_rili_minus,z_score,z_score_bin,rili_minus_is_max
HHS Regions,hhs5,2016,31,811,7,1,0.986436,0.863132,0.123305,7/31/2016,NA,NA,NA,NA,NA,NA,NA,0.559739,0.584812,120,85,NA,138,39,32,414,207,70792,7/31/2016,1,2015/2016,hhs5,1.9,NA,NA,0.292,0.214144932,0.138404576,0.438512511,0.218395583,0.131990125,0.555328328,"(0,1]",FALSE
HHS Regions,hhs6,2016,31,788,5,6,1.39594,0.634518,0.761421,7/31/2016,NA,NA,NA,NA,NA,NA,NA,1.03208,1.00787,228,138,NA,185,55,66,672,176,66675,7/31/2016,1,2015/2016,hhs6,3.6,NA,NA,0.283,0.200879722,0.143387447,0.458574866,0.208827935,0.138999565,0.531361011,"(0,1]",FALSE
HHS Regions,hhs7,2016,31,318,0,0,0,0,0,7/31/2016,NA,NA,NA,NA,NA,NA,NA,0.222125,0.275862,5,5,NA,11,0,1,22,41,7975,7/31/2016,1,2015/2016,hhs7,1.7,NA,NA,0.131,0.125531564,0.114375884,0.375921036,0.132758083,0.126950854,-0.01651283,"(-1,0]",FALSE
HHS Regions,hhs8,2016,31,549,5,0,0.910747,0.910747,0,7/31/2016,NA,NA,NA,NA,NA,NA,NA,0.331639,0.463017,30,51,NA,60,10,9,160,91,34556,7/31/2016,1,2015/2016,hhs8,1.4,NA,NA,0.235,0.201276955,0.258587333,1.215682353,0.1937532,0.216610073,0.189161916,"(0,1]",FALSE
HHS Regions,hhs9,2016,31,567,2,1,0.529101,0.352734,0.176367,7/31/2016,NA,NA,NA,NA,NA,NA,NA,0.793163,0.705136,83,87,NA,140,44,66,420,160,59563,7/31/2016,1,2015/2016,hhs9,2.6,NA,NA,0.303,0.243418982,0.200735094,0.699158618,0.249063389,0.195175149,0.278648247,"(0,1]",FALSE
HHS Regions,hhs10,2016,31,227,1,0,0.440529,0.440529,0,7/31/2016,NA,NA,NA,NA,NA,NA,NA,0.159146,0.226797,6,1,NA,2,2,2,13,35,5732,7/31/2016,1,2015/2016,hhs10,1.1,NA,NA,0.144,0.158014519,0.126727908,0.477693939,0.154924964,0.132703844,-0.082018206,"(-1,0]",FALSE
HHS Regions,hhs1,2016,32,177,0,0,0,0,0,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.333124,0.342803,35,14,NA,34,6,5,94,91,27421,8/7/2016,2,2015/2016,hhs1,1.3,NA,NA,0.256,0.201249252,0.162486383,0.550873571,0.214304805,0.18720418,0.224057103,"(0,1]",FALSE
HHS Regions,hhs2,2016,32,720,0,0,0,0,0,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.533826,1.05641,445,208,NA,371,84,53,1161,128,109900,8/7/2016,2,2015/2016,hhs2,2.3,NA,NA,0.232,0.265982086,0.200120989,0.597475976,0.252238754,0.193206675,-0.104243257,"(-1,0]",FALSE
HHS Regions,hhs3,2016,32,458,0,0,0,0,0,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.958014,0.957379,253,231,NA,358,84,70,996,202,104034,8/7/2016,2,2015/2016,hhs3,1.8,NA,NA,0.532,0.294553123,0.214195244,0.70448672,0.288769458,0.20142553,1.208687607,"(1,2]",FALSE
HHS Regions,hhs4,2016,32,1181,11,21,2.70957,0.931414,1.77815,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.851918,0.959195,309,189,NA,370,66,54,988,235,103003,8/7/2016,2,2015/2016,hhs4,1.6,NA,NA,0.518,0.213223411,0.149408317,0.518021678,0.222328653,0.163264361,1.81113027,"(1,2]",TRUE
HHS Regions,hhs5,2016,32,898,3,0,0.334076,0.334076,0,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.499993,0.560735,127,93,NA,118,40,28,406,212,72405,8/7/2016,2,2015/2016,hhs5,1.9,NA,NA,0.262,0.226839819,0.132020195,0.354073655,0.222675359,0.135588206,0.292058711,"(0,1]",FALSE
HHS Regions,hhs6,2016,32,797,4,4,1.00376,0.501882,0.501882,8/7/2016,NA,NA,NA,NA,NA,NA,NA,1.0707,1.00096,197,132,NA,170,53,60,612,155,61141,8/7/2016,2,2015/2016,hhs6,3.6,NA,NA,0.294,0.207848506,0.140275142,0.4135525,0.212744729,0.141942052,0.575492514,"(0,1]",FALSE
HHS Regions,hhs7,2016,32,295,0,0,0,0,0,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.279177,0.271605,2,7,NA,8,5,0,22,39,8100,8/7/2016,2,2015/2016,hhs7,1.7,NA,NA,0.164,0.134743629,0.120204897,0.341376491,0.12962634,0.118658524,0.291554481,"(0,1]",FALSE
HHS Regions,hhs8,2016,32,509,1,0,0.196464,0.196464,0,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.389203,0.603995,40,67,NA,91,13,7,218,91,36093,8/7/2016,2,2015/2016,hhs8,1.4,NA,NA,0.277,0.187482268,0.20401752,0.915158824,0.194203059,0.22015273,0.378159787,"(0,1]",FALSE
HHS Regions,hhs9,2016,32,485,1,5,1.23711,0.206186,1.03093,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.777639,0.615061,97,71,NA,118,31,40,357,141,58043,8/7/2016,2,2015/2016,hhs9,2.6,NA,NA,0.295,0.253733748,0.197327724,0.707161656,0.25142229,0.196255907,0.22404185,"(0,1]",FALSE
HHS Regions,hhs10,2016,32,253,2,0,0.790514,0.790514,0,8/7/2016,NA,NA,NA,NA,NA,NA,NA,0.195011,0.242089,7,4,NA,1,0,2,14,35,5783,8/7/2016,2,2015/2016,hhs10,1.1,NA,NA,0.176,0.139616068,0.117248644,0.442290526,0.14247493,0.118251335,0.282502963,"(0,1]",FALSE
HHS Regions,hhs1,2016,33,188,1,0,0.531915,0.531915,0,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.389443,0.420506,49,19,NA,53,8,12,141,95,33531,8/14/2016,3,2015/2016,hhs1,1.3,NA,NA,0.298,0.244140013,0.247134669,1.175480893,0.221991797,0.193021567,0.39366728,"(0,1]",FALSE
HHS Regions,hhs2,2016,33,680,5,1,0.882353,0.735294,0.147059,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.568049,0.991003,416,182,NA,373,51,52,1074,119,108375,8/14/2016,3,2015/2016,hhs2,2.3,NA,NA,0.245,0.229349709,0.169455904,0.493700622,0.245775218,0.183780831,-0.005313984,"(-1,0]",FALSE
HHS Regions,hhs3,2016,33,444,1,0,0.225225,0.225225,0,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.86297,0.880555,249,216,NA,350,81,39,935,220,106183,8/14/2016,3,2015/2016,hhs3,1.8,NA,NA,0.478,0.271638453,0.182693885,0.594135438,0.284758818,0.19563276,0.989553938,"(0,1]",FALSE
HHS Regions,hhs4,2016,33,1273,12,13,1.96386,0.942655,1.02121,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.859982,1.0949,385,222,NA,472,69,44,1192,228,108868,8/14/2016,3,2015/2016,hhs4,1.6,NA,NA,0.527,0.259502577,0.197504128,0.806198568,0.258820366,0.235632237,1.137844553,"(1,2]",FALSE
HHS Regions,hhs5,2016,33,797,6,0,0.752823,0.752823,0,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.534359,0.562241,120,65,NA,151,46,38,420,207,74701,8/14/2016,3,2015/2016,hhs5,1.9,NA,NA,0.279,0.227041326,0.142140167,0.475486354,0.23169768,0.139403633,0.340210985,"(0,1]",FALSE
HHS Regions,hhs6,2016,33,802,2,6,0.997506,0.249377,0.74813,8/14/2016,NA,NA,NA,NA,NA,NA,NA,1.11025,1.13323,272,177,NA,255,61,73,838,173,73948,8/14/2016,3,2015/2016,hhs6,3.6,NA,NA,0.305,0.229505959,0.147164748,0.4166025,0.233162011,0.150328606,0.480044566,"(0,1]",FALSE
HHS Regions,hhs7,2016,33,348,0,0,0,0,0,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.141758,0.170919,2,4,NA,5,2,1,14,37,8191,8/14/2016,3,2015/2016,hhs7,1.7,NA,NA,0.083,0.128603827,0.126504226,0.511980292,0.158085649,0.253328612,-0.294868353,"(-1,0]",FALSE
HHS Regions,hhs8,2016,33,562,0,0,0,0,0,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.379123,0.624591,32,66,NA,89,17,6,210,88,33622,8/14/2016,3,2015/2016,hhs8,1.4,NA,NA,0.271,0.193849955,0.203536653,0.880294118,0.210430439,0.236029876,0.255779924,"(0,1]",FALSE
HHS Regions,hhs9,2016,33,649,0,1,0.154083,0,0.154083,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.889385,0.709185,117,73,NA,161,36,41,428,141,60351,8/14/2016,3,2015/2016,hhs9,2.6,NA,NA,0.342,0.257114142,0.19969457,0.67731083,0.262200015,0.192308065,0.41258834,"(0,1]",FALSE
HHS Regions,hhs10,2016,33,231,0,0,0,0,0,8/14/2016,NA,NA,NA,NA,NA,NA,NA,0.117011,0.193194,2,4,NA,5,2,0,13,37,6729,8/14/2016,3,2015/2016,hhs10,1.1,NA,NA,0.106,0.129794202,0.114213309,0.413226316,0.142943446,0.13891613,-0.263250994,"(-1,0]",FALSE
HHS Regions,hhs1,2016,34,172,0,0,0,0,0,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.401698,0.399439,51,18,NA,41,11,10,131,96,32796,8/21/2016,4,2015/2016,hhs1,1.3,NA,NA,0.309,0.220586127,0.163939652,0.530551429,0.228275002,0.190380382,0.424011439,"(0,1]",FALSE
HHS Regions,hhs2,2016,34,657,0,1,0.152207,0,0.152207,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.60012,1.14653,439,249,NA,412,91,61,1252,118,109199,8/21/2016,4,2015/2016,hhs2,2.3,NA,NA,0.261,0.24199386,0.187226565,0.536217973,0.245848299,0.194658391,0.075395153,"(0,1]",FALSE
HHS Regions,hhs3,2016,34,413,2,0,0.484262,0.484262,0,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.919978,1.00667,292,280,NA,442,84,53,1151,231,114337,8/21/2016,4,2015/2016,hhs3,1.8,NA,NA,0.509,0.288084879,0.197262299,0.662829445,0.297175076,0.2031422,1.040890344,"(1,2]",FALSE
HHS Regions,hhs4,2016,34,1402,20,18,2.71041,1.42653,1.28388,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.992024,1.43913,428,247,NA,606,86,66,1433,226,99574,8/21/2016,4,2015/2016,hhs4,1.6,NA,NA,0.603,0.30373511,0.325933764,1.542785362,0.311381213,0.355929391,0.819906548,"(0,1]",FALSE
HHS Regions,hhs5,2016,34,930,2,1,0.322581,0.215054,0.107527,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.69594,0.702729,170,99,NA,175,60,35,539,200,76701,8/21/2016,4,2015/2016,hhs5,1.9,NA,NA,0.365,0.241211896,0.14958439,0.424215934,0.244845695,0.157999691,0.76112144,"(0,1]",FALSE
HHS Regions,hhs6,2016,34,969,31,4,3.61197,3.19917,0.412797,8/21/2016,NA,NA,NA,NA,NA,NA,NA,1.41844,1.31775,289,188,NA,361,71,83,992,171,75280,8/21/2016,4,2015/2016,hhs6,3.6,NA,NA,0.38,0.262131568,0.164466588,0.526902515,0.266461455,0.179723486,0.630513552,"(0,1]",FALSE
HHS Regions,hhs7,2016,34,375,0,0,0,0,0,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.283671,0.267994,3,7,NA,16,1,1,28,40,10448,8/21/2016,4,2015/2016,hhs7,1.7,NA,NA,0.167,0.210909492,0.404698613,1.973025358,0.18121083,0.311075997,-0.046115855,"(-1,0]",FALSE
HHS Regions,hhs8,2016,34,582,1,0,0.171821,0.171821,0,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.564038,0.656658,44,55,NA,107,16,5,227,91,34569,8/21/2016,4,2015/2016,hhs8,1.4,NA,NA,0.402,0.249959094,0.294803486,1.3308,0.226320811,0.235595159,0.746497657,"(0,1]",FALSE
HHS Regions,hhs9,2016,34,522,5,1,1.14943,0.957854,0.191571,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.960892,0.794936,128,86,NA,200,43,34,491,137,61766,8/21/2016,4,2015/2016,hhs9,2.6,NA,NA,0.365,0.275752156,0.188038722,0.63005581,0.277169361,0.203216833,0.433805069,"(0,1]",FALSE
HHS Regions,hhs10,2016,34,242,2,0,0.826446,0.826446,0,8/21/2016,NA,NA,NA,NA,NA,NA,NA,0.183599,0.239091,4,5,NA,4,2,1,16,46,6692,8/21/2016,4,2015/2016,hhs10,1.1,NA,NA,0.166,0.159420067,0.180171816,0.772749688,0.161195073,0.178858218,0.024229824,"(0,1]",FALSE
HHS Regions,hhs1,2016,35,180,2,0,1.11111,1.11111,0,8/28/2016,NA,NA,NA,NA,NA,NA,NA,0.386442,0.36732,42,17,NA,54,12,7,132,99,35936,8/28/2016,5,2015/2016,hhs1,1.3,NA,NA,0.294,0.220098865,0.154397347,0.514837393,0.231318769,0.164406775,0.381014643,"(0,1]",FALSE
HHS Regions,hhs2,2016,35,668,2,0,0.299401,0.299401,0,8/28/2016,NA,NA,NA,NA,NA,NA,NA,0.603582,1.09199,416,267,NA,376,91,54,1204,124,110257,8/28/2016,5,2015/2016,hhs2,2.3,NA,NA,0.262,0.266201328,0.229740348,0.87995821,0.273203637,0.244091938,-0.047368993,"(-1,0]",FALSE
HHS Regions,hhs3,2016,35,497,4,1,1.00604,0.804829,0.201207,8/28/2016,NA,NA,NA,NA,NA,NA,NA,1.07718,1.08214,302,307,NA,524,84,61,1278,237,118099,8/28/2016,5,2015/2016,hhs3,1.8,NA,NA,0.592,0.331801897,0.231117082,0.689158333,0.335761398,0.244328431,1.050436311,"(1,2]",FALSE
HHS Regions,hhs4,2016,35,1538,6,26,2.08062,0.390117,1.69051,8/28/2016,NA,NA,NA,NA,NA,NA,NA,1.01695,1.36672,409,216,NA,495,76,62,1258,216,92045,8/28/2016,5,2015/2016,hhs4,1.6,NA,NA,0.622,0.370905953,0.490192904,2.382526015,0.355946345,0.439337596,0.606420021,"(0,1]",FALSE
HHS Regions,hhs5,2016,35,913,5,2,0.766703,0.547645,0.219058,8/28/2016,NA,NA,NA,NA,NA,NA,NA,0.638424,0.673107,135,90,NA,199,40,30,494,193,73391,8/28/2016,5,2015/2016,hhs5,1.9,NA,NA,0.333,0.266283862,0.184017665,0.741972784,0.273854786,0.19341434,0.308051753,"(0,1]",FALSE
HHS Regions,hhs6,2016,35,1330,45,12,4.28571,3.38346,0.902256,8/28/2016,NA,NA,NA,NA,NA,NA,NA,2.21023,1.62182,337,181,NA,524,92,77,1211,170,74669,8/28/2016,5,2015/2016,hhs6,3.6,NA,NA,0.588,0.307746837,0.219169071,0.767034148,0.306456169,0.211020899,1.332495382,"(1,2]",FALSE
HHS Regions,hhs7,2016,35,385,0,0,0,0,0,8/28/2016,NA,NA,NA,NA,NA,NA,NA,0.29973,0.327133,5,13,NA,8,8,1,35,42,10699,8/28/2016,5,2015/2016,hhs7,1.7,NA,NA,0.176,0.20411917,0.339652018,1.652579388,0.2275192,0.368143748,-0.139096305,"(-1,0]",FALSE
HHS Regions,hhs8,2016,35,661,3,0,0.453858,0.453858,0,8/28/2016,NA,NA,NA,NA,NA,NA,NA,0.831985,0.757052,45,48,NA,159,16,6,274,90,36193,8/28/2016,5,2015/2016,hhs8,1.4,NA,NA,0.592,0.235153385,0.204189866,0.620612372,0.246361993,0.241848588,1.427404826,"(1,2]",FALSE
HHS Regions,hhs9,2016,35,678,9,0,1.32743,1.32743,0,8/28/2016,NA,NA,NA,NA,NA,NA,NA,1.21347,1.03876,117,102,NA,305,34,42,600,138,57761,8/28/2016,5,2015/2016,hhs9,2.6,NA,NA,0.461,0.298641786,0.227335276,0.795186529,0.304903179,0.219432925,0.709194761,"(0,1]",FALSE
HHS Regions,hhs10,2016,35,243,2,0,0.823045,0.823045,0,8/28/2016,NA,NA,NA,NA,NA,NA,NA,0.269324,0.339687,7,1,NA,7,2,1,18,45,5299,8/28/2016,5,2015/2016,hhs10,1.1,NA,NA,0.243,0.194370949,0.226542703,1.023041646,0.191627844,0.208799061,0.245197524,"(0,1]",FALSE
HHS Regions,hhs1,2016,36,239,1,0,0.41841,0.41841,0,9/4/2016,NA,NA,NA,NA,NA,NA,NA,0.564664,0.622571,47,18,NA,113,11,8,197,96,31643,9/4/2016,6,2015/2016,hhs1,1.3,NA,NA,0.433,0.253271314,0.179418062,0.566365989,0.247983344,0.184943473,0.99790592,"(0,1]",FALSE
HHS Regions,hhs2,2016,36,673,0,1,0.148588,0,0.148588,9/4/2016,NA,NA,NA,NA,NA,NA,NA,0.68985,1.01611,380,214,NA,374,76,71,1115,122,109732,9/4/2016,6,2015/2016,hhs2,2.3,NA,NA,0.299,0.311415723,0.306563341,1.334705647,0.297420828,0.268403861,0.007705878,"(0,1]",FALSE
HHS Regions,hhs3,2016,36,586,1,1,0.341297,0.170648,0.170648,9/4/2016,NA,NA,NA,NA,NA,NA,NA,1.14754,1.12262,305,315,NA,505,110,80,1315,240,117137,9/4/2016,6,2015/2016,hhs3,1.8,NA,NA,0.635,0.387397419,0.295391329,1.183745833,0.375513122,0.269389701,0.964525575,"(0,1]",FALSE
HHS Regions,hhs4,2016,36,1761,20,35,3.12323,1.13572,1.98751,9/4/2016,NA,NA,NA,NA,NA,NA,NA,0.900288,1.30371,386,218,NA,488,76,52,1220,221,93579,9/4/2016,6,2015/2016,hhs4,1.6,NA,NA,0.545,0.393197973,0.496355975,2.415971862,0.380990732,0.481945828,0.340526814,"(0,1]",FALSE
HHS Regions,hhs5,2016,36,1031,3,1,0.387973,0.29098,0.0969932,9/4/2016,NA,NA,NA,NA,NA,NA,NA,0.695816,0.794094,153,120,NA,209,52,35,569,199,71654,9/4/2016,6,2015/2016,hhs5,1.9,NA,NA,0.365,0.314068601,0.238078972,1.029838426,0.306353021,0.227179583,0.257263856,"(0,1]",FALSE
HHS Regions,hhs6,2016,36,1410,21,17,2.69504,1.48936,1.20567,9/4/2016,NA,NA,NA,NA,NA,NA,NA,2.30176,1.7575,408,254,NA,521,84,89,1356,164,77155,9/4/2016,6,2015/2016,hhs6,3.6,NA,NA,0.622,0.349490103,0.242375693,0.884986425,0.342284979,0.241402712,1.159313038,"(1,2]",FALSE
HHS Regions,hhs7,2016,36,446,2,0,0.44843,0.44843,0,9/4/2016,NA,NA,NA,NA,NA,NA,NA,0.428906,0.428671,10,11,NA,17,3,2,43,42,10031,9/4/2016,6,2015/2016,hhs7,1.7,NA,NA,0.251,0.267528938,0.371231649,1.814408439,0.260157973,0.372430828,-0.024143286,"(-1,0]",FALSE
HHS Regions,hhs8,2016,36,704,2,0,0.284091,0.284091,0,9/4/2016,NA,NA,NA,NA,NA,NA,NA,0.637444,0.778687,50,49,NA,129,20,6,254,88,32619,9/4/2016,6,2015/2016,hhs8,1.4,NA,NA,0.454,0.2539735,0.228548255,0.71323359,0.248155143,0.231525131,0.889184185,"(0,1]",FALSE
HHS Regions,hhs9,2016,36,646,5,1,0.928793,0.773994,0.154799,9/4/2016,NA,NA,NA,NA,NA,NA,NA,1.21141,0.987106,137,81,NA,240,35,36,529,133,53591,9/4/2016,6,2015/2016,hhs9,2.6,NA,NA,0.462,0.340315594,0.244444786,0.829719892,0.335582491,0.239680362,0.5257708,"(0,1]",FALSE
HHS Regions,hhs10,2016,36,236,2,0,0.847458,0.847458,0,9/4/2016,NA,NA,NA,NA,NA,NA,NA,0.322706,0.521159,7,4,NA,8,4,2,25,42,4797,9/4/2016,6,2015/2016,hhs10,1.1,NA,NA,0.291,0.221092516,0.2217107,0.908243627,0.209376696,0.211395971,0.385561819,"(0,1]",FALSE
HHS Regions,hhs1,2016,37,315,0,0,0,0,0,9/11/2016,NA,NA,NA,NA,NA,NA,NA,0.579147,0.658748,79,19,NA,136,20,10,264,95,40076,9/11/2016,7,2015/2016,hhs1,1.3,NA,NA,0.445,0.270579852,0.220140034,0.704238921,0.272405481,0.219452322,0.788746318,"(0,1]",FALSE
HHS Regions,hhs2,2016,37,857,6,2,0.933489,0.700117,0.233372,9/11/2016,NA,NA,NA,NA,NA,NA,NA,0.739722,1.08334,405,254,NA,419,103,87,1268,122,117045,9/11/2016,7,2015/2016,hhs2,2.3,NA,NA,0.319,0.314645433,0.273283979,1.071304721,0.32067738,0.28024258,-0.007355735,"(-1,0]",FALSE
HHS Regions,hhs3,2016,37,520,1,0,0.192308,0.192308,0,9/11/2016,NA,NA,NA,NA,NA,NA,NA,1.00533,1.1879,356,388,NA,592,141,71,1548,246,130314,9/11/2016,7,2015/2016,hhs3,1.8,NA,NA,0.557,0.407340049,0.284151349,0.897516667,0.403969176,0.279913862,0.548288024,"(0,1]",FALSE
HHS Regions,hhs4,2016,37,1919,33,36,3.59562,1.71965,1.87598,9/11/2016,NA,NA,NA,NA,NA,NA,NA,1.07002,1.31358,414,264,NA,540,86,66,1370,230,104295,9/11/2016,7,2015/2016,hhs4,1.6,NA,NA,0.645,0.378868269,0.481674943,2.330035585,0.381654704,0.464741916,0.566038115,"(0,1]",FALSE
HHS Regions,hhs5,2016,37,1273,8,4,0.942655,0.628437,0.314218,9/11/2016,NA,NA,NA,NA,NA,NA,NA,0.794893,0.926678,179,113,NA,351,49,38,730,200,78776,9/11/2016,7,2015/2016,hhs5,1.9,NA,NA,0.414,0.338706601,0.257608087,1.049698203,0.339242133,0.247809813,0.303373245,"(0,1]",FALSE
HHS Regions,hhs6,2016,37,1527,10,15,1.6372,0.654879,0.982318,9/11/2016,NA,NA,NA,NA,NA,NA,NA,2.09464,1.68932,369,244,NA,541,93,108,1355,167,80210,9/11/2016,7,2015/2016,hhs6,3.6,NA,NA,0.572,0.369617999,0.267409858,1.078527838,0.365177556,0.258147189,0.802414048,"(0,1]",FALSE
HHS Regions,hhs7,2016,37,437,0,0,0,0,0,9/11/2016,NA,NA,NA,NA,NA,NA,NA,0.273509,0.291751,13,6,NA,9,4,1,33,42,11311,9/11/2016,7,2015/2016,hhs7,1.7,NA,NA,0.161,0.30882581,0.412697898,2.014329034,0.295925923,0.386677049,-0.349227543,"(-1,0]",FALSE
HHS Regions,hhs8,2016,37,800,3,0,0.375,0.375,0,9/11/2016,NA,NA,NA,NA,NA,NA,NA,0.842631,0.8481,71,74,NA,128,12,17,302,83,35609,9/11/2016,7,2015/2016,hhs8,1.4,NA,NA,0.6,0.255338543,0.267810317,0.980223348,0.264991373,0.266666859,1.254864843,"(1,2]",FALSE
HHS Regions,hhs9,2016,37,735,8,1,1.22449,1.08844,0.136054,9/11/2016,NA,NA,NA,NA,NA,NA,NA,1.46895,1.17404,137,140,NA,349,67,50,743,138,63286,9/11/2016,7,2015/2016,hhs9,2.6,NA,NA,0.558,0.367790093,0.252659388,0.838947219,0.3611193,0.248630004,0.792114117,"(0,1]",FALSE
HHS Regions,hhs10,2016,37,344,5,0,1.45349,1.45349,0,9/11/2016,NA,NA,NA,NA,NA,NA,NA,0.317609,0.44574,3,7,NA,8,4,4,26,42,5833,9/11/2016,7,2015/2016,hhs10,1.1,NA,NA,0.285,0.212666623,0.19352657,0.746474134,0.243088207,0.218145257,0.190013329,"(0,1]",FALSE
HHS Regions,hhs1,2016,38,415,2,0,0.481928,0.481928,0,9/18/2016,NA,NA,NA,NA,NA,NA,NA,0.602019,0.658086,80,22,NA,140,17,13,272,96,41332,9/18/2016,8,2015/2016,hhs1,1.3,NA,NA,0.461,0.293365277,0.259932332,0.910987547,0.302044205,0.251698787,0.630974696,"(0,1]",FALSE
HHS Regions,hhs2,2016,38,936,1,1,0.213675,0.106838,0.106838,9/18/2016,NA,NA,NA,NA,NA,NA,NA,0.767777,1.34178,565,302,NA,555,101,79,1602,122,119394,9/18/2016,8,2015/2016,hhs2,2.3,NA,NA,0.333,0.335970983,0.272119629,0.98015287,0.331754354,0.265670435,0.005075654,"(0,1]",FALSE
HHS Regions,hhs3,2016,38,610,3,0,0.491803,0.491803,0,9/18/2016,NA,NA,NA,NA,NA,NA,NA,1.0972,1.32839,379,398,NA,717,140,86,1720,248,129480,9/18/2016,8,2015/2016,hhs3,1.8,NA,NA,0.607,0.41717006,0.272097761,0.89851169,0.409907746,0.268650766,0.731991202,"(0,1]",FALSE
HHS Regions,hhs4,2016,38,2030,38,38,3.74384,1.87192,1.87192,9/18/2016,NA,NA,NA,NA,NA,NA,NA,1.1253,1.43168,500,298,NA,573,90,71,1532,223,107007,9/18/2016,8,2015/2016,hhs4,1.6,NA,NA,0.677,0.372897869,0.435794775,2.09193115,0.387540789,0.448445616,0.645431254,"(0,1]",FALSE
HHS Regions,hhs5,2016,38,1328,9,5,1.05422,0.677711,0.376506,9/18/2016,NA,NA,NA,NA,NA,NA,NA,0.854437,0.970038,206,116,NA,374,69,46,811,209,83605,9/18/2016,8,2015/2016,hhs5,1.9,NA,NA,0.445,0.364951198,0.256276251,0.926981497,0.355421945,0.254079146,0.352413309,"(0,1]",FALSE
HHS Regions,hhs6,2016,38,1586,13,19,2.01765,0.819672,1.19798,9/18/2016,NA,NA,NA,NA,NA,NA,NA,2.00967,1.53791,377,199,NA,408,95,72,1151,166,74842,9/18/2016,8,2015/2016,hhs6,3.6,NA,NA,0.547,0.376424567,0.274957412,1.074870714,0.380226611,0.280341171,0.594816995,"(0,1]",FALSE
HHS Regions,hhs7,2016,38,466,1,0,0.214592,0.214592,0,9/18/2016,NA,NA,NA,NA,NA,NA,NA,0.360435,0.349181,6,8,NA,19,5,1,39,39,11169,9/18/2016,8,2015/2016,hhs7,1.7,NA,NA,0.212,0.31142302,0.391655627,1.921261649,0.312507573,0.378610022,-0.266611969,"(-1,0]",FALSE
HHS Regions,hhs8,2016,38,811,4,0,0.493218,0.493218,0,9/18/2016,NA,NA,NA,NA,NA,NA,NA,0.784745,0.826925,72,53,NA,141,16,18,300,89,36279,9/18/2016,8,2015/2016,hhs8,1.4,NA,NA,0.558,0.285662075,0.308993614,1.276523482,0.284350656,0.325473329,0.840059131,"(0,1]",FALSE
HHS Regions,hhs9,2016,38,794,15,4,2.39295,1.88917,0.503778,9/18/2016,NA,NA,NA,NA,NA,NA,NA,1.53028,1.23638,152,137,NA,361,75,49,774,137,62602,9/18/2016,8,2015/2016,hhs9,2.6,NA,NA,0.574,0.375252214,0.258918262,0.831945873,0.380752783,0.255815849,0.757311487,"(0,1]",FALSE
HHS Regions,hhs10,2016,38,442,11,0,2.48869,2.48869,0,9/18/2016,NA,NA,NA,NA,NA,NA,NA,0.231198,0.297587,4,6,NA,10,5,3,28,34,9409,9/18/2016,8,2015/2016,hhs10,1.1,NA,NA,0.205,0.295505483,0.237341992,0.971684191,0.283340193,0.2591316,-0.30251394,"(-1,0]",FALSE
HHS Regions,hhs1,2016,39,465,2,0,0.430108,0.430108,0,9/25/2016,NA,NA,NA,NA,NA,NA,NA,0.572983,0.508522,74,22,NA,97,8,18,219,102,43066,9/25/2016,9,2015/2016,hhs1,1.3,NA,NA,0.439,0.342187486,0.277956215,0.98459,0.368073909,0.25944146,0.272841964,"(0,1]",FALSE
